81	אָטַם אָזְנָיו	סירב להקשיב	אומת	ויקימילון
82	הֶעֱלִים עַיִן	הבליג בכוונה על מעשה פסול	שוכתב	ויקימילון+חיפוש רשת
83	נֵר לְרַגְלָיו	עיקרון המנחה את דרכו	אומת	ויקימילון
84	כִּבְרַת דֶּרֶךְ	מרחק ניכר (עשה כברת דרך)	אומת	מילוג
85	הָרֵי חֹשֶׁךְ	מקום נידח שבנידחים	אומת	ויקיפדיה
86	מֵהַמַּסָּד וְעַד הַטְּפָחוֹת	כליל, על כל חלקיו	שוכתב	ויקימילון+חיפוש רשת
87	פּוֹרֵט עַל נִימֵי לִבּוֹ	נוגע ברגשותיו העדינים	אומת	חיפוש רשת (אין ערך מילוני)
88	בַּר לֵבָב	טהור וישר	אומת	מילוג
89	נָשָׂא וְנָתַן	התמקח ודן בתנאי עסקה	שוכתב	האקדמיה ללשון+ויקימילון
90	עָמַד עַל הַמִּקָּח	התווכח בעקשנות על המחיר	שוכתב	מילוג+חיפוש רשת
91	יָצָא שְׂכָרוֹ בְּהֶפְסֵדוֹ	הרווח קטן מהנזק	אומת	ויקימילון
92	עָשָׂה חַיִל	הצליח והתקדם	אומת	מילוג
93	עוֹלָה עַל כֻּלָּנָה	טובה מכל האחרות	אומת	ויקיטקסט (משלי לא)
94	כַּיּוֹצֵא בָּזֶה	דומה לכך, מאותו סוג	שוכתב	ויקימילון+חיפוש רשת
95	הִגִּיעוּ מַיִם עַד נָפֶשׁ	המצוקה נעשתה קשה מנשוא	שוכתב	ויקימילון+ויקיטקסט
96	הִטָּה שְׁכֶם	התגייס לשאת במאמץ	אומת	ויקימילון
97	נָשָׂא בָּעֹל	לקח חלק במעמסה	אומת	מילוג
98	עָמַד לִימִינוֹ	תמך בו ועזר לו	אומת	חיפוש רשת (מילוני ניבים)
99	סָמַךְ יָדָיו עַל	נתן אישורו ותמיכתו	אומת	ויקימילון+ויקיפדיה
100	לֹא הֵנִיד עַפְעַף	נשאר אדיש לגמרי	אומת	מילוג
